persona_id,edad,genero,provincia,zona_urbana,nivel_educativo,preferencia_contacto,antiguedad_cliente,hijos,tamano_hogar,ocupacion,vivienda_propia,posee_auto,ingresos_mensuales,ahorro_mensual,deuda_tarjeta,cantidad_polizas,suma_asegurada_total,prima_promedio,cantidad_pagos,cuotas_cumplidas,cuotas_impagas,pagos_parciales,ratio_cuotas_cumplidas,monto_promedio_pago,cantidad_siniestros,monto_promedio_siniestro,dias_desde_ultimo_siniestro,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,tiene_accidentes,tiene_mascotas,tiene_riesgos,costo_mensual_total_seguro,deuda_frac_ingreso,ahorro_frac_ingreso,producto_objetivo,adquirio
109,25,1,Chubut,1,secundario,whatsapp,2009,2,3,empleado,0,0,300608.73,0.0,46657.1,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.155,0.0,Ninguno,0
110,42,0,Mendoza,0,secundario,whatsapp,2186,2,2,empleado,1,0,582144.47,7312.96,0.0,2,4394981.09,110036.19,48,32,8,8,0.667,7120.21,1,760850.81,1830,0,1,0,1,0,0,0,18339.37,0.0,0.013,Vida,1
111,29,1,Entre Rios,1,sin_estudios,email,1583,0,2,empleado,0,1,548818.7,32426.66,143405.04,2,5567711.02,115027.99,48,26,12,10,0.542,6317.28,0,0.0,9999,1,0,0,0,0,0,1,19171.33,0.261,0.059,Salud,0
112,23,0,Rio Negro,1,secundario,telefono,1178,1,4,empleado,1,0,279211.41,0.0,11396.68,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.041,0.0,Hogar,1
113,60,0,La Pampa,0,universitario,whatsapp,603,2,4,profesional,1,1,2262023.69,322345.9,59672.89,3,9994842.64,98201.33,34,30,0,4,0.882,7711.62,0,0.0,9999,1,1,1,0,0,0,0,24550.33,0.026,0.143,Accidentes,1
114,73,1,CABA,1,secundario,whatsapp,1586,0,3,jubilado,1,1,251395.97,0.0,44649.16,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.178,0.0,Mascotas,0
115,29,0,Corrientes,1,primario,telefono,1795,0,2,autonomo,0,0,535328.13,45397.73,104118.43,1,3199983.91,124205.75,24,16,2,6,0.667,8755.46,0,0.0,9999,0,0,0,1,0,0,0,10350.48,0.194,0.085,Accidentes,1
116,66,1,Mendoza,1,primario,email,598,3,2,jubilado,0,1,410937.52,12632.51,143657.59,1,3653974.15,155267.92,15,8,4,3,0.533,8215.67,0,0.0,9999,1,0,0,0,0,0,0,12938.99,0.35,0.031,Salud,0
117,66,1,Tucuman,1,secundario,telefono,1833,2,2,empleado,1,0,765176.26,102784.87,222641.82,3,6450437.38,90122.92,72,58,1,13,0.806,6981.38,2,1074825.77,1314,0,1,0,1,0,1,0,22530.73,0.291,0.134,Ninguno,0
118,53,0,CABA,0,universitario,whatsapp,1525,2,3,empleado,1,0,1207305.58,224077.7,243497.69,1,6131292.16,139670.93,24,17,0,7,0.708,9999.87,3,2664166.3,963,0,1,0,0,0,0,0,11639.24,0.202,0.186,Salud,0
119,81,0,Santa Fe,1,secundario,whatsapp,1270,1,3,jubilado,1,0,451979.15,15535.42,77384.01,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.171,0.034,Ninguno,0
120,31,1,Cordoba,1,universitario,telefono,1484,0,3,empleado,1,1,594993.42,6734.92,33667.4,1,8056365.23,213385.48,24,19,1,4,0.792,15769.71,1,6142755.23,986,1,0,0,0,0,0,0,17782.12,0.057,0.011,Hogar,1
121,68,1,Cordoba,1,primario,email,2079,0,4,jubilado,1,1,534471.5,48805.12,48758.53,3,12854659.94,124761.34,72,48,0,24,0.667,9118.67,2,2086047.54,1712,1,0,1,1,0,0,0,31190.33,0.091,0.091,Hogar,0
122,32,0,Chubut,1,universitario,email,1435,1,1,profesional,0,0,2557865.32,119920.8,92581.01,2,6953777.91,136137.92,48,30,5,13,0.625,9111.41,1,1451351.01,996,1,0,0,1,0,0,0,22689.65,0.036,0.047,Vida,1
123,43,1,Entre Rios,1,secundario,telefono,1789,3,1,empleado,1,0,765071.03,83919.31,156639.16,2,7431348.58,137655.05,48,37,2,9,0.771,10318.41,0,0.0,9999,1,1,0,0,0,0,0,22942.51,0.205,0.11,Salud,1
124,68,1,Tucuman,1,primario,email,497,3,5,jubilado,1,1,409846.7,6351.35,18657.44,1,3478657.69,126854.5,10,2,4,4,0.2,4369.71,1,1275520.24,118,1,0,0,0,0,0,0,10571.21,0.046,0.015,Hogar,0
125,80,0,Neuquen,1,primario,whatsapp,739,0,2,jubilado,0,1,362627.56,47626.65,22926.75,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.063,0.131,Mascotas,0
126,46,0,Mendoza,1,terciario,whatsapp,163,1,5,empleado,1,1,803878.51,0.0,61170.18,1,5033208.77,198862.2,1,0,1,0,0.0,0.0,1,3020479.55,38,1,0,0,0,0,0,0,16571.85,0.076,0.0,Vida,0
127,74,1,Entre Rios,1,terciario,email,925,3,5,empleado,0,0,359415.78,54503.48,60944.25,2,1688024.56,35536.24,42,35,0,7,0.833,2728.59,0,0.0,9999,0,0,1,0,1,0,0,5922.71,0.17,0.152,Salud,1
128,72,0,La Pampa,1,primario,whatsapp,600,0,4,jubilado,1,0,311596.75,21333.28,24804.71,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.08,0.068,Hogar,1
129,70,0,San Luis,1,primario,whatsapp,1165,2,2,empleado,0,1,692551.21,101207.64,91431.03,1,7971147.11,173399.52,24,19,0,5,0.792,12881.52,0,0.0,9999,1,0,0,0,0,0,0,14449.96,0.132,0.146,Hogar,1
130,65,1,Tucuman,1,terciario,email,2029,0,2,empleado,0,0,307719.02,58392.12,25500.64,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.083,0.19,Ninguno,0
131,59,0,Neuquen,1,secundario,email,1413,3,3,autonomo,1,0,599233.84,17685.58,59912.81,2,3447227.74,74903.82,48,28,9,11,0.583,4580.85,1,850027.38,864,0,0,0,1,1,0,0,12483.97,0.1,0.03,Hogar,1
132,38,0,Chubut,1,terciario,email,412,1,3,empleado,1,1,711672.09,60852.56,113316.4,2,6296405.68,140346.8,8,4,3,1,0.5,7223.24,0,0.0,9999,1,1,0,0,0,0,0,23391.13,0.159,0.086,Salud,1
133,84,0,Buenos Aires,1,primario,whatsapp,1852,1,1,jubilado,1,1,743483.78,85268.36,164289.94,2,8616592.0,107917.65,48,35,1,12,0.729,7931.11,0,0.0,9999,0,1,0,0,0,0,1,17986.27,0.221,0.115,Ninguno,0
134,26,0,Salta,1,terciario,whatsapp,64,0,5,empleado,1,1,770983.12,23163.48,52021.18,2,5138024.69,138648.05,2,2,0,0,1.0,11359.04,1,385873.42,32,1,1,0,0,0,0,0,23108.01,0.067,0.03,Salud,1
135,58,1,Mendoza,1,secundario,whatsapp,1044,2,3,empleado,1,0,534786.47,29868.87,74918.61,2,12185832.49,139192.16,48,31,2,15,0.646,10078.72,0,0.0,9999,1,0,0,1,0,0,0,23198.69,0.14,0.056,Vida,1
136,48,1,Neuquen,0,secundario,email,320,2,4,empleado,1,0,476696.9,34069.03,53058.13,2,5305223.51,123112.26,4,3,1,0,0.75,7194.75,0,0.0,9999,1,0,0,1,0,0,0,20518.71,0.111,0.071,Vida,0
137,25,1,Mendoza,1,secundario,telefono,2105,1,4,autonomo,0,1,1416059.14,261028.72,278352.4,2,10745823.37,148911.63,48,41,0,7,0.854,11672.79,1,159784.3,1901,1,0,0,0,0,0,1,24818.6,0.197,0.184,Salud,1
138,73,1,Santa Fe,1,secundario,telefono,267,2,2,jubilado,1,0,321567.44,32067.35,0.0,2,3067600.75,52681.0,6,4,1,1,0.667,3358.98,1,132695.12,0,0,0,1,1,0,0,0,8780.17,0.0,0.1,Hogar,0
139,34,1,La Pampa,0,secundario,whatsapp,513,2,4,empleado,1,1,884993.42,106698.59,210541.01,1,3510439.63,181356.1,5,2,1,2,0.4,10419.57,1,1638025.72,93,1,0,0,0,0,0,0,15113.01,0.238,0.121,Vida,1
140,83,1,San Luis,0,secundario,email,210,1,5,jubilado,1,1,333478.93,23723.95,13949.12,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.042,0.071,Ninguno,0
141,65,0,Chubut,0,terciario,email,2086,2,3,jubilado,1,0,264278.13,20485.47,10548.59,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.04,0.078,Hogar,0
142,81,1,Cordoba,1,secundario,whatsapp,1034,2,3,jubilado,0,0,192427.99,26659.02,37456.89,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.195,0.139,Mascotas,0
143,80,0,Misiones,1,secundario,whatsapp,613,2,4,jubilado,1,1,711077.9,80869.56,148842.69,2,6170033.2,143177.33,27,25,1,1,0.926,10877.56,0,0.0,9999,1,0,0,1,0,0,0,23862.89,0.209,0.114,Ninguno,0
144,59,1,Mendoza,1,primario,whatsapp,1884,1,2,desempleado,0,1,37023.85,6361.51,8059.67,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.218,0.172,Vida,0
145,23,1,Cordoba,1,secundario,telefono,1372,1,1,estudiante,0,1,119500.94,14006.51,16518.74,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.138,0.117,Ninguno,0
146,46,0,San Luis,1,universitario,email,841,1,1,comerciante,1,0,367950.69,50337.2,26164.59,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.071,0.137,Hogar,1
147,81,1,Chubut,1,universitario,email,1597,0,3,jubilado,1,1,792790.18,26934.71,6693.83,2,5489800.77,118733.09,48,35,4,9,0.729,8467.76,3,2764587.12,1174,1,0,0,0,0,0,1,19788.85,0.008,0.034,Ninguno,0
148,20,0,Corrientes,1,universitario,whatsapp,1500,0,3,empleado,0,1,893205.46,0.0,79157.52,1,4132697.94,100442.19,24,13,8,3,0.542,5089.36,2,2709701.92,1075,0,0,0,1,0,0,0,8370.18,0.089,0.0,Hogar,1
149,38,1,Chubut,1,terciario,whatsapp,1045,0,1,autonomo,0,1,611894.73,80958.06,26175.81,2,7232646.86,118738.27,45,44,0,1,0.978,10384.96,1,247006.64,471,1,0,0,0,0,1,0,19789.71,0.043,0.132,Salud,1
150,42,1,Cordoba,1,secundario,whatsapp,1295,1,4,empleado,1,0,1391408.52,152531.55,64898.2,2,6142417.47,84372.74,48,41,0,7,0.854,6565.31,0,0.0,9999,0,1,1,0,0,0,0,14062.12,0.047,0.11,Salud,1
151,36,0,San Luis,1,terciario,whatsapp,2185,1,1,empleado,0,1,979641.8,15766.84,0.0,1,6652308.46,151761.53,24,17,2,5,0.708,10620.93,0,0.0,9999,1,0,0,0,0,0,0,12646.79,0.0,0.016,Salud,1
152,63,1,Entre Rios,1,primario,whatsapp,748,0,4,comerciante,1,1,1401307.29,200313.93,347338.05,3,11183130.88,122501.9,51,39,0,12,0.765,8764.7,1,1084171.21,180,1,1,1,0,0,0,0,30625.47,0.248,0.143,Salud,1
153,58,1,San Luis,0,universitario,whatsapp,393,0,3,comerciante,1,0,1114241.95,91264.8,230895.09,2,10509997.38,130707.46,10,7,2,1,0.7,8666.44,3,1431495.64,-5,1,1,0,0,0,0,0,21784.58,0.207,0.082,Salud,1
154,66,1,La Pampa,0,secundario,whatsapp,1993,1,1,jubilado,1,1,283513.02,0.0,16369.4,2,2734211.4,65830.84,48,24,14,10,0.5,3426.91,0,0.0,9999,1,0,0,0,1,0,0,10971.81,0.058,0.0,Hogar,1
155,79,1,Entre Rios,0,universitario,email,156,1,3,jubilado,1,1,526050.93,17497.67,0.0,3,12213150.11,146758.16,3,3,0,0,1.0,12084.72,2,1243176.16,-240,1,1,0,1,0,0,0,36689.54,0.0,0.033,Ninguno,0
156,64,1,CABA,1,secundario,telefono,1781,3,4,comerciante,1,1,891060.64,127607.64,167444.72,2,4962085.48,102110.6,48,40,0,8,0.833,7799.12,1,1767883.03,1578,1,0,1,0,0,0,0,17018.43,0.188,0.143,Riesgos,1
157,66,0,Corrientes,1,secundario,email,794,0,3,jubilado,1,1,785390.23,17332.19,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.0,0.022,Hogar,0
158,78,1,Corrientes,1,terciario,email,995,0,4,jubilado,0,0,170330.34,19493.94,17198.31,1,1073002.27,30968.9,24,22,0,2,0.917,2493.41,0,0.0,9999,0,0,0,1,0,0,0,2580.74,0.101,0.114,Ninguno,0
159,42,0,Entre Rios,1,secundario,email,204,0,2,comerciante,0,0,576549.2,30920.22,45662.43,3,6461245.85,80083.09,3,1,0,2,0.333,5816.12,0,0.0,9999,0,1,0,1,0,1,0,20020.77,0.079,0.054,Accidentes,1
160,32,1,Cordoba,1,universitario,telefono,642,3,1,autonomo,0,1,385501.07,7293.68,27180.25,2,6540039.61,123831.1,25,13,6,6,0.52,6746.97,2,370128.08,50,1,0,0,1,0,0,0,20638.52,0.071,0.019,Accidentes,1
161,69,0,Buenos Aires,1,terciario,whatsapp,1675,2,4,empleado,0,0,441882.29,13323.5,58183.25,1,2595904.63,161799.11,24,12,5,7,0.5,8871.44,0,0.0,9999,1,0,0,0,0,0,0,13483.26,0.132,0.03,Mascotas,0
162,59,0,Salta,1,secundario,email,1737,0,2,empleado,1,1,928431.92,44223.11,109272.07,1,4580649.59,142837.77,24,17,4,3,0.708,9325.24,2,1879704.67,1256,1,0,0,0,0,0,0,11903.15,0.118,0.048,Salud,1
163,21,1,Rio Negro,0,secundario,email,819,0,1,autonomo,0,1,770839.54,12555.87,20485.35,1,7654135.83,186865.23,20,13,4,3,0.65,11636.66,0,0.0,9999,1,0,0,0,0,0,0,15572.1,0.027,0.016,Accidentes,1
164,78,1,Tucuman,1,terciario,telefono,1462,1,2,empleado,0,0,1065806.84,77412.82,236510.86,3,12674203.73,128476.93,72,50,8,14,0.694,8817.71,0,0.0,9999,1,0,1,1,0,0,0,32119.23,0.222,0.073,Hogar,1
165,19,0,Chubut,1,secundario,email,571,0,4,autonomo,0,1,1086803.69,9182.12,0.0,1,3643732.91,212664.06,16,7,5,4,0.438,10742.01,1,2538324.98,312,1,0,0,0,0,0,0,17722.01,0.0,0.008,Hogar,1
166,18,0,Neuquen,1,secundario,whatsapp,1562,0,3,empleado,0,0,998033.63,8641.14,33507.84,1,4280182.5,94407.72,24,9,8,7,0.375,4406.77,0,0.0,9999,0,0,0,1,0,0,0,7867.31,0.034,0.009,Hogar,0
167,21,0,Mendoza,1,secundario,whatsapp,2067,0,2,estudiante,0,0,45829.85,7016.39,2928.8,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.064,0.153,Ninguno,0
168,41,0,Corrientes,1,terciario,email,429,2,5,empleado,1,0,981481.28,75260.4,199504.2,1,794089.86,23381.98,3,3,0,0,1.0,1946.75,0,0.0,9999,0,0,0,0,0,1,0,1948.5,0.203,0.077,Salud,1
169,78,0,Corrientes,0,terciario,telefono,321,1,3,jubilado,1,0,635791.71,88106.91,35446.42,1,4691996.68,127398.1,10,6,0,4,0.6,9008.73,0,0.0,9999,0,1,0,0,0,0,0,10616.51,0.056,0.139,Mascotas,1
170,80,1,Tucuman,1,secundario,email,754,0,2,jubilado,1,1,723860.72,52799.6,95584.34,1,7958689.83,192492.33,18,12,1,5,0.667,13160.62,3,3392453.87,244,1,0,0,0,0,0,0,16041.03,0.132,0.073,Mascotas,1
171,85,0,Chubut,1,secundario,email,103,2,2,empleado,1,1,559443.75,32971.49,55533.69,1,9084060.78,204785.01,1,0,1,0,0.0,0.0,1,1861444.49,-177,1,0,0,0,0,0,0,17065.42,0.099,0.059,Mascotas,0
172,80,0,Cordoba,0,secundario,email,801,0,1,autonomo,1,1,1038069.83,72989.72,101335.05,1,3875739.09,176554.94,14,10,1,3,0.714,11925.67,0,0.0,9999,1,0,0,0,0,0,0,14712.91,0.098,0.07,Riesgos,1
173,50,0,Salta,0,secundario,telefono,229,0,1,comerciante,1,0,231034.75,13880.31,14364.52,1,3121749.44,76057.31,1,1,0,0,1.0,6214.93,0,0.0,9999,1,0,0,0,0,0,0,6338.11,0.062,0.06,Accidentes,0
174,84,1,Entre Rios,0,secundario,email,591,2,4,jubilado,1,0,385452.97,25255.18,15372.95,2,5435586.87,66923.93,26,19,5,2,0.731,3234.37,0,0.0,9999,0,0,0,1,0,1,0,11153.99,0.04,0.066,Ninguno,0
175,81,1,Tucuman,1,primario,telefono,1998,0,3,jubilado,0,0,239661.95,0.0,47338.82,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.198,0.0,Ninguno,0
176,40,1,Tucuman,0,terciario,email,1220,1,3,empleado,1,1,778103.51,0.0,0.0,2,7075526.89,124503.42,48,23,13,12,0.479,6283.38,0,0.0,9999,1,0,1,0,0,0,0,20750.57,0.0,0.0,Hogar,0
177,61,1,Entre Rios,1,terciario,whatsapp,496,1,1,autonomo,0,1,1455515.68,220445.51,0.0,3,9707880.96,94662.64,16,15,0,1,0.938,7472.48,1,2822852.04,11,1,0,1,0,0,1,0,23665.66,0.0,0.151,Hogar,1
178,66,0,San Luis,1,universitario,telefono,148,1,2,empleado,1,0,790377.1,70064.39,0.0,2,7244424.94,116918.69,3,2,1,0,0.667,7958.3,0,0.0,9999,1,0,0,1,0,0,0,19486.45,0.0,0.089,Hogar,1
179,61,0,Misiones,0,terciario,email,2172,0,3,empleado,1,0,462037.81,6923.79,107988.35,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.234,0.015,Mascotas,1
180,27,1,Santa Fe,1,secundario,whatsapp,1343,1,2,empleado,0,1,570532.18,45448.69,57665.01,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.101,0.08,Vida,0
181,22,0,San Luis,1,secundario,telefono,30,0,3,empleado,1,1,832171.25,79200.17,31087.24,1,6610764.51,138655.81,1,1,0,0,1.0,11698.33,1,4929566.11,-177,1,0,0,0,0,0,0,11554.65,0.037,0.095,Mascotas,1
182,75,1,La Pampa,1,secundario,whatsapp,429,2,4,jubilado,1,0,462299.21,19099.74,74599.99,1,4193581.34,159087.24,3,1,1,1,0.333,8390.4,1,1260846.19,10,1,0,0,0,0,0,0,13257.27,0.161,0.041,Salud,0
183,33,1,Corrientes,0,secundario,email,913,0,1,empleado,0,0,807185.99,81668.34,87997.84,3,9233969.35,109386.48,61,52,0,9,0.852,8279.74,1,438118.1,268,0,1,0,1,0,0,1,27346.62,0.109,0.101,Ninguno,0
184,79,1,Misiones,1,primario,whatsapp,755,0,3,empleado,1,0,623714.52,30746.07,84589.31,1,3904843.04,124179.06,14,12,2,0,0.857,8906.29,2,1166623.68,341,0,0,0,1,0,0,0,10348.25,0.136,0.049,Hogar,1
185,83,0,Misiones,0,primario,telefono,1315,3,3,jubilado,1,0,203592.33,0.0,3521.09,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.017,0.0,Ninguno,0
186,79,1,Chubut,0,secundario,email,1739,1,3,empleado,1,0,742533.9,59433.39,45116.55,2,5720965.04,89706.77,48,35,1,12,0.729,6542.62,2,2533436.0,1480,0,0,1,1,0,0,0,14951.13,0.061,0.08,Mascotas,0
187,50,1,Misiones,0,secundario,whatsapp,284,1,3,empleado,0,0,468550.88,29887.72,32317.43,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.069,0.064,Vida,0
188,66,0,La Pampa,0,secundario,whatsapp,1736,3,3,jubilado,0,0,102413.18,5697.08,0.0,2,1668720.9,24814.4,48,30,1,17,0.625,1823.09,1,173021.81,1181,1,0,0,0,0,1,0,4135.73,0.0,0.056,Ninguno,0
189,43,1,Corrientes,1,secundario,whatsapp,1234,3,2,comerciante,1,1,745438.82,102833.37,113702.9,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.153,0.138,Auto,0
190,24,0,Corrientes,0,primario,telefono,1263,0,5,empleado,1,0,837279.94,46559.61,161417.44,2,3220276.58,65291.16,48,33,6,9,0.688,4262.17,0,0.0,9999,0,0,1,0,0,0,1,10881.86,0.193,0.056,Salud,1
191,85,1,CABA,1,universitario,email,66,0,1,jubilado,0,0,743927.29,155688.51,242324.61,1,868609.49,36199.0,1,0,0,1,0.0,2445.61,0,0.0,9999,0,0,0,0,1,0,0,3016.58,0.326,0.209,Ninguno,0
192,83,1,Cordoba,0,secundario,whatsapp,423,0,1,empleado,0,1,732071.58,110799.96,4682.39,2,5787350.31,123287.83,19,18,0,1,0.947,10865.82,1,1359784.8,80,1,0,0,0,0,0,1,20547.97,0.006,0.151,Ninguno,0
193,27,0,Buenos Aires,1,primario,email,659,0,3,empleado,0,0,308655.69,43018.7,82947.64,2,1685881.74,34782.34,32,20,0,12,0.625,2241.61,1,127270.28,609,0,0,1,0,1,0,0,5797.06,0.269,0.139,Ninguno,0
194,26,1,Misiones,0,secundario,whatsapp,216,2,2,empleado,0,1,494384.31,56523.17,64873.26,1,3611586.95,195684.31,6,4,1,1,0.667,13229.39,1,2165926.29,12,1,0,0,0,0,0,0,16307.03,0.131,0.114,Mascotas,0
195,68,1,Chubut,1,universitario,email,1238,2,1,jubilado,1,0,904482.43,74669.39,106444.29,1,1718308.09,58378.24,24,18,1,5,0.75,4186.11,0,0.0,9999,0,0,1,0,0,0,0,4864.85,0.118,0.083,Hogar,1
196,70,1,Cordoba,1,terciario,telefono,2129,0,2,jubilado,0,0,164665.13,5380.71,15570.16,1,720240.73,32884.37,24,21,2,1,0.875,2506.38,0,0.0,9999,0,0,0,0,0,0,1,2740.36,0.095,0.033,Ninguno,0
197,30,1,Tucuman,1,secundario,whatsapp,2025,1,3,comerciante,1,1,836616.54,1904.12,149535.22,2,12297784.34,137540.83,48,17,21,10,0.354,5435.41,1,1431395.99,1574,1,1,0,0,0,0,0,22923.47,0.179,0.002,Salud,1
198,46,0,Mendoza,0,terciario,email,1816,2,4,empleado,0,0,544500.83,18771.69,55114.02,2,10342074.25,112469.81,48,31,7,10,0.646,6716.48,3,1501362.58,1154,1,0,0,0,1,0,0,18744.97,0.101,0.034,Vida,1
199,27,0,San Luis,1,secundario,whatsapp,106,0,4,empleado,1,0,647236.68,15179.88,59233.76,2,4146240.87,117769.74,3,1,2,0,0.333,2496.57,0,0.0,9999,0,1,0,1,0,0,0,19628.29,0.092,0.023,Ninguno,0
200,68,1,Buenos Aires,1,terciario,whatsapp,2086,2,1,empleado,0,0,878947.4,20863.96,114047.31,1,8011730.76,195030.48,24,14,4,6,0.583,12107.24,1,547246.3,1769,1,0,0,0,0,0,0,16252.54,0.13,0.024,Salud,0
201,80,0,Mendoza,1,primario,email,287,3,4,jubilado,1,1,539580.56,35011.29,35477.33,2,4561727.62,118561.82,3,2,0,1,0.667,10346.88,0,0.0,9999,1,0,1,0,0,0,0,19760.3,0.066,0.065,Mascotas,1
202,27,1,Entre Rios,0,secundario,telefono,1060,1,2,empleado,0,1,1035820.53,76043.37,182300.12,1,4554775.46,193972.14,24,9,3,12,0.375,9926.61,0,0.0,9999,1,0,0,0,0,0,0,16164.35,0.176,0.073,Hogar,1
203,33,1,Entre Rios,0,universitario,email,973,0,4,profesional,1,0,3273295.9,330518.5,293010.05,2,4487043.3,119992.18,47,36,0,11,0.766,8745.46,0,0.0,9999,1,0,0,0,0,0,1,19998.7,0.09,0.101,Salud,1
204,41,0,Salta,0,universitario,email,1690,2,5,comerciante,1,0,1073196.96,0.0,37812.95,1,4405129.89,137795.58,24,16,4,4,0.667,9121.8,0,0.0,9999,0,0,0,1,0,0,0,11482.96,0.035,0.0,Vida,1
205,83,0,Misiones,1,secundario,telefono,716,2,2,autonomo,1,0,498037.12,3705.44,103870.6,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.209,0.007,Accidentes,0
206,29,0,Rio Negro,1,universitario,whatsapp,563,0,4,profesional,1,0,2446207.9,51971.93,515012.23,3,10714704.81,124915.64,26,12,6,8,0.462,6759.96,4,1507234.78,43,1,1,0,1,0,0,0,31228.91,0.211,0.021,Riesgos,1
207,30,1,Mendoza,1,terciario,telefono,578,1,5,empleado,1,1,685505.36,2462.25,59494.06,1,7020036.77,147863.93,14,7,5,2,0.5,7364.65,0,0.0,9999,1,0,0,0,0,0,0,12321.99,0.087,0.004,Hogar,0
208,37,1,Mendoza,0,secundario,telefono,1068,0,4,empleado,0,0,344280.97,9524.58,73206.61,1,1721550.25,62483.47,24,10,8,6,0.417,2974.44,0,0.0,9999,0,0,0,0,0,0,1,5206.96,0.213,0.028,Ninguno,0
209,57,0,La Pampa,0,universitario,telefono,1440,1,4,profesional,1,0,2649254.12,368760.91,275851.19,4,14047793.15,115624.31,96,86,0,10,0.896,9203.63,0,0.0,9999,1,1,1,1,0,0,0,38541.44,0.104,0.139,Accidentes,1
210,18,0,Corrientes,0,primario,telefono,625,0,1,estudiante,0,0,143147.55,8683.63,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.0,0.061,Mascotas,1
211,40,1,Corrientes,1,universitario,email,2054,0,5,profesional,0,1,1835584.39,54469.68,0.0,2,6518337.71,130935.73,48,29,7,12,0.604,7945.56,0,0.0,9999,1,0,0,1,0,0,0,21822.62,0.0,0.03,Hogar,1
212,43,1,Misiones,0,universitario,telefono,92,3,2,profesional,1,0,3272601.89,246196.15,410645.92,2,6751786.71,96325.48,3,2,0,1,0.667,6773.42,1,1182306.08,23,0,0,1,1,0,0,0,16054.25,0.125,0.075,Riesgos,1
213,82,1,Neuquen,1,terciario,telefono,326,1,5,autonomo,0,1,1248488.67,0.0,210978.61,1,7840588.68,177784.48,1,0,1,0,0.0,0.0,2,3875202.91,-70,1,0,0,0,0,0,0,14815.37,0.169,0.0,Riesgos,1
214,46,1,La Pampa,1,secundario,email,971,1,3,desempleado,0,0,15538.17,2206.8,1125.88,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.072,0.142,Vida,0
215,52,1,Corrientes,0,secundario,email,808,0,2,empleado,1,0,283448.62,45906.12,65768.5,1,2542224.51,105039.72,22,15,0,7,0.682,7712.3,1,1117630.7,354,1,0,0,0,0,0,0,8753.31,0.232,0.162,Hogar,1
216,23,1,Salta,1,universitario,telefono,1550,2,3,autonomo,0,1,1651721.84,0.0,379885.42,2,5155640.54,88537.31,48,20,18,10,0.417,3526.48,0,0.0,9999,1,0,0,0,1,0,0,14756.22,0.23,0.0,Salud,1
217,62,1,Corrientes,0,secundario,telefono,745,2,4,comerciante,1,0,685324.53,106589.79,28621.89,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.042,0.156,Hogar,1
218,65,0,Mendoza,1,universitario,email,1670,1,1,jubilado,0,1,616687.37,31818.41,89690.83,3,7511907.98,132994.46,72,54,10,8,0.75,8875.81,2,2074406.61,1035,1,1,0,1,0,0,0,33248.61,0.145,0.052,Mascotas,1
