edad,genero,provincia,nivel_educativo,ocupacion,hijos,vivienda_propia,posee_auto,antiguedad_cliente,cantidad_polizas,cantidad_pagos,cuotas_cumplidas,cuotas_impagas,pagos_parciales,ratio_cuotas_cumplidas,monto_promedio_pago,cantidad_siniestros,monto_promedio_siniestro,dias_desde_ultimo_siniestro,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,costo_mensual_total_seguro,suma_asegurada_total,prima_promedio,adquirio,producto_objetivo
40,masculino,La Rioja,primario,empleado,0,0,1,71,0,11,0,11,1,0.0,20600,2,110627,849,1,0,1,1,12636,4859076,12636,0,ninguno
26,masculino,Córdoba,universitario,desocupado,3,0,1,70,3,18,7,0,0,0.39,43533,2,80611,212,1,0,0,0,4168,3307615,4168,0,ninguno
60,femenino,La Rioja,primario,profesional,2,1,0,98,1,19,2,17,1,0.11,34283,0,0,999,0,1,0,1,7714,2466849,7714,0,ninguno
36,femenino,Misiones,universitario,empleado,0,0,1,85,1,14,13,1,0,0.93,22100,0,0,999,1,0,0,0,13088,4540479,13088,0,ninguno
36,masculino,San Luis,secundario,profesional,1,1,0,78,0,9,4,0,0,0.44,33211,0,0,999,0,1,1,0,11076,1752078,11076,1,auto
51,femenino,Entre Ríos,secundario,empleado,0,1,1,15,3,21,18,0,0,0.86,23312,1,57500,188,1,0,1,1,27468,644375,27468,1,hogar
31,masculino,Córdoba,universitario,autonomo,1,1,1,29,3,17,1,0,0,0.06,37400,1,107561,889,1,1,0,1,19168,3634122,19168,1,vida
37,masculino,Chaco,universitario,desocupado,3,0,1,77,0,6,5,1,1,0.83,33702,0,0,999,1,0,0,1,4878,3733116,4878,0,ninguno
32,femenino,San Juan,universitario,empleado,1,1,1,15,2,12,12,0,0,1.0,48856,0,0,999,1,0,0,0,12270,2104243,12270,1,vida
63,femenino,Córdoba,universitario,autonomo,0,0,1,79,0,23,11,0,0,0.48,35806,0,0,999,0,0,0,1,3368,3399529,3368,1,vida
68,masculino,Jujuy,terciario,profesional,2,0,1,103,3,7,2,0,0,0.29,11786,0,0,999,1,0,1,1,25412,2831881,25412,1,hogar
29,femenino,La Pampa,primario,autonomo,0,1,0,74,3,14,3,0,0,0.21,37966,0,0,999,0,1,1,0,7713,3531830,7713,1,auto
20,masculino,La Pampa,universitario,profesional,2,0,0,63,0,14,5,0,0,0.36,29914,0,0,999,0,0,1,1,16746,3185293,16746,1,auto
57,femenino,Santa Cruz,terciario,profesional,2,1,0,55,3,9,1,0,0,0.11,32684,1,22682,604,0,1,1,0,21834,3364621,21834,1,auto
47,masculino,San Juan,secundario,autonomo,1,0,0,5,2,6,1,0,0,0.17,36095,0,0,999,0,0,0,0,5969,2039219,5969,0,ninguno
20,femenino,San Juan,terciario,profesional,3,0,1,74,0,6,3,0,0,0.5,25202,1,123235,677,0,0,1,0,13100,1274456,13100,1,hogar
64,masculino,Mendoza,secundario,autonomo,1,1,1,75,3,13,3,0,0,0.23,33314,0,0,999,1,0,1,1,11476,4009163,11476,1,hogar
69,femenino,Tierra del Fuego,secundario,autonomo,1,1,0,75,1,6,2,0,0,0.33,14047,0,0,999,0,0,1,1,20775,3906820,20775,1,hogar
46,femenino,Mendoza,universitario,desocupado,1,1,0,90,3,22,13,0,0,0.59,43897,0,0,999,0,1,1,1,16892,4436642,16892,0,ninguno
44,femenino,Misiones,terciario,autonomo,0,1,1,66,1,20,8,0,0,0.4,14554,0,0,999,1,0,1,1,28108,2234921,28108,1,hogar
58,femenino,Río Negro,secundario,autonomo,1,0,1,76,3,13,1,0,0,0.08,8389,0,0,999,1,0,1,1,18618,2097690,18618,1,hogar
43,femenino,Tierra del Fuego,secundario,autonomo,1,0,0,85,3,13,3,0,0,0.23,43445,0,0,999,0,0,1,0,5764,1130458,5764,1,salud
49,femenino,Chubut,secundario,desocupado,1,1,0,91,0,6,6,0,0,1.0,11074,0,0,999,0,0,0,1,6402,2434062,6402,0,ninguno
29,masculino,Tierra del Fuego,terciario,desocupado,2,1,0,5,0,15,15,0,0,1.0,8145,1,82532,822,0,1,1,1,9444,4297920,9444,0,ninguno
61,femenino,Chubut,universitario,desocupado,2,0,1,74,1,20,6,0,0,0.3,40897,0,0,999,0,0,1,1,11134,3469852,11134,0,ninguno
49,masculino,Chaco,universitario,autonomo,3,1,1,56,0,13,2,0,0,0.15,45133,1,65414,377,1,0,0,1,6344,3345653,6344,1,vida
38,masculino,Chubut,universitario,autonomo,3,0,1,2,2,17,6,11,1,0.35,10681,0,0,999,0,0,1,0,15032,2810480,15032,0,ninguno
38,femenino,La Pampa,universitario,desocupado,0,0,0,16,3,13,9,0,0,0.69,7895,0,0,999,0,0,1,1,11366,2701279,11366,0,ninguno
34,masculino,Santiago del Estero,terciario,profesional,3,0,0,43,1,9,0,0,0,0.0,15310,0,0,999,0,0,1,0,6552,4528604,6552,1,auto
69,femenino,Mendoza,terciario,profesional,3,0,0,83,2,17,3,0,0,0.18,22533,2,121457,828,0,0,0,1,4031,4294218,4031,0,ninguno
28,masculino,Entre Ríos,secundario,autonomo,0,0,0,27,3,22,5,0,0,0.23,24552,0,0,999,0,0,0,1,5774,2891098,5774,1,hogar
21,femenino,La Rioja,terciario,profesional,2,1,0,71,3,9,5,0,0,0.56,35795,0,0,999,0,1,0,0,4901,4609803,4901,1,vida
31,masculino,Buenos Aires,primario,empleado,2,0,0,23,2,9,7,0,0,0.78,24329,2,127373,796,0,0,0,0,4109,2815590,4109,0,ninguno
64,femenino,San Luis,secundario,empleado,2,1,1,92,0,8,5,0,0,0.62,16230,0,0,999,1,0,1,0,9666,861949,9666,1,hogar
20,masculino,San Juan,primario,desocupado,0,1,1,36,1,9,8,1,0,0.89,17504,0,0,999,1,0,1,1,18855,1503171,18855,0,ninguno
21,femenino,Chubut,primario,empleado,3,1,0,48,1,8,3,0,0,0.38,43230,0,0,999,0,0,1,1,16374,4031145,16374,1,hogar
51,masculino,Río Negro,universitario,desocupado,3,0,0,117,0,14,1,0,0,0.07,20032,0,0,999,0,0,1,0,11386,3284629,11386,0,ninguno
65,masculino,Corrientes,primario,empleado,1,1,0,104,1,14,4,0,0,0.29,10380,0,0,999,0,1,1,1,13704,1785423,13704,1,auto
53,masculino,San Luis,primario,empleado,1,0,1,35,1,8,8,0,0,1.0,12015,2,91246,310,0,0,1,0,0,1045255,7520,0,ninguno
24,femenino,Tierra del Fuego,primario,empleado,1,0,1,110,0,6,1,0,0,0.17,45880,1,23625,359,0,0,1,1,9669,4884679,9669,1,auto
47,masculino,San Juan,primario,empleado,2,1,1,16,1,15,6,0,0,0.4,43892,1,146244,806,1,1,0,0,18870,569518,18870,1,vida
20,masculino,Jujuy,primario,autonomo,0,1,1,36,0,10,0,0,0,0.0,25620,0,0,999,0,1,0,1,8470,1949087,8470,1,auto
28,femenino,Tierra del Fuego,universitario,empleado,2,0,1,42,1,11,5,0,0,0.45,13382,0,0,999,0,0,1,1,12706,1039353,12706,1,auto
63,femenino,Catamarca,secundario,empleado,2,1,1,118,3,9,0,9,0,0.0,47427,0,0,999,0,1,0,0,5520,2121398,5520,0,ninguno
67,masculino,Córdoba,secundario,profesional,1,1,1,8,1,23,15,0,0,0.65,18065,0,0,999,1,1,1,1,12635,2746667,12635,0,ninguno
69,masculino,Corrientes,secundario,empleado,1,0,0,14,3,6,6,0,0,1.0,27641,0,0,999,0,0,0,1,4408,3157025,4408,1,vida
62,femenino,La Rioja,primario,empleado,2,0,0,87,1,18,10,0,0,0.56,46789,2,148867,543,0,0,0,1,5382,2270403,5382,0,ninguno
24,femenino,Tierra del Fuego,primario,empleado,1,0,1,110,0,6,1,0,0,0.17,45880,1,23625,359,0,0,1,1,9669,4884679,9669,1,auto
49,masculino,Chaco,universitario,autonomo,3,1,1,56,0,13,2,0,0,0.15,45133,1,65414,377,1,0,0,1,6344,3345653,6344,1,vida
34,masculino,Entre Ríos,universitario,empleado,1,0,1,13,3,15,0,15,1,0.0,28453,0,0,999,1,0,1,0,5578,4806193,5578,0,ninguno
18,femenino,La Rioja,secundario,profesional,1,0,1,56,2,22,15,7,1,0.68,35011,0,0,999,1,0,0,1,9536,3083896,9536,0,ninguno
34,masculino,Salta,secundario,empleado,0,1,0,92,1,13,6,0,0,0.46,33887,1,53701,584,0,1,1,0,15320,1478778,15320,1,auto
52,masculino,Formosa,universitario,autonomo,1,1,1,13,2,16,1,0,0,0.06,9023,1,187807,265,1,0,1,0,12042,1015729,12042,1,hogar
29,femenino,Mendoza,primario,profesional,0,0,1,116,0,21,20,0,0,0.95,14327,0,0,999,0,0,0,0,6324,2613685,6324,1,auto
63,masculino,Tierra del Fuego,primario,empleado,0,1,0,35,3,20,6,0,0,0.3,12660,0,0,999,0,1,1,0,16608,2060341,16608,1,salud
53,masculino,San Juan,universitario,autonomo,2,0,1,43,3,11,1,0,0,0.09,31987,2,44596,416,1,0,1,1,12056,1487471,12056,0,ninguno
48,masculino,La Pampa,universitario,empleado,2,0,0,17,0,23,22,1,1,0.96,12222,0,0,999,0,0,1,0,0,3068805,4670,0,ninguno
34,femenino,La Rioja,secundario,profesional,2,1,1,84,3,23,21,0,0,0.91,46045,0,0,999,1,1,0,1,13404,639227,13404,1,vida
57,femenino,Formosa,terciario,empleado,1,1,0,109,2,12,3,0,0,0.25,22038,1,47397,773,0,1,1,0,10800,4199618,10800,1,salud
34,masculino,Catamarca,secundario,profesional,2,0,1,54,2,21,14,0,0,0.67,20096,0,0,999,0,0,1,0,9504,4456558,9504,1,salud
67,femenino,Mendoza,universitario,autonomo,2,0,1,19,0,16,11,0,0,0.69,38243,0,0,999,0,0,1,1,7452,4963158,7452,1,auto
22,masculino,La Pampa,universitario,empleado,3,1,0,119,3,9,6,3,1,0.67,33914,2,107513,536,0,0,1,0,0,4901228,7597,0,ninguno
42,femenino,Catamarca,terciario,profesional,2,0,0,15,0,8,0,8,0,0.0,13484,0,0,999,0,0,0,1,13052,4201339,13052,0,ninguno
41,masculino,Santa Cruz,universitario,empleado,1,0,0,7,1,10,3,0,0,0.3,32873,0,0,999,0,0,1,1,5288,4963593,5288,0,ninguno
28,masculino,Misiones,primario,autonomo,1,0,1,48,0,8,5,0,0,0.62,37933,0,0,999,1,0,0,0,2919,3490193,2919,1,vida
65,femenino,Santiago del Estero,terciario,empleado,2,0,1,115,3,23,20,0,0,0.87,17328,1,70357,526,1,0,0,0,5312,3051652,5312,1,vida
20,femenino,Tierra del Fuego,secundario,empleado,3,1,1,44,0,15,3,0,0,0.2,23658,0,0,999,1,1,0,1,11442,4352666,11442,1,vida
31,masculino,Chaco,secundario,desocupado,0,1,0,98,2,14,7,0,0,0.5,28874,0,0,999,0,1,1,1,12872,2962616,12872,0,ninguno
62,masculino,Buenos Aires,primario,desocupado,1,1,1,25,3,19,11,0,0,0.58,20762,1,78703,548,0,1,1,1,23205,2094441,23205,0,ninguno
27,masculino,Neuquén,secundario,empleado,2,1,0,38,0,20,17,0,0,0.85,7093,0,0,999,0,1,1,0,6075,3596750,6075,1,salud
58,femenino,San Luis,primario,desocupado,3,1,1,4,0,9,6,0,0,0.67,27061,0,0,999,1,1,0,0,6480,4800675,6480,0,ninguno
35,masculino,San Luis,secundario,empleado,0,1,0,45,3,17,16,1,1,0.94,6950,0,0,999,1,0,0,0,0,2512236,7400,0,ninguno
63,femenino,Tierra del Fuego,universitario,desocupado,2,1,0,65,2,20,0,0,0,0.0,43736,0,0,999,0,1,0,1,5702,2866789,5702,0,ninguno
22,femenino,Chubut,universitario,autonomo,2,1,0,83,0,6,6,0,0,1.0,22978,0,0,999,0,1,1,1,15808,4580570,15808,1,auto
28,femenino,Mendoza,universitario,profesional,3,1,1,86,0,18,2,0,0,0.11,22499,1,169332,253,0,1,0,0,4680,609446,4680,1,vida
52,masculino,Entre Ríos,universitario,empleado,3,0,1,89,2,23,13,0,0,0.57,16969,0,0,999,1,0,0,1,11582,1860828,11582,1,vida
21,masculino,Chubut,universitario,profesional,3,0,0,59,0,11,8,0,0,0.73,22376,2,161650,202,0,0,1,0,6952,2973199,6952,0,ninguno
58,femenino,Córdoba,universitario,profesional,0,0,0,74,3,23,18,0,0,0.78,26574,0,0,999,0,0,0,1,4126,4231624,4126,1,auto
29,masculino,Catamarca,secundario,autonomo,2,1,0,17,0,23,14,0,0,0.61,10664,0,0,999,0,1,1,0,23802,4388832,23802,1,auto
39,femenino,Jujuy,universitario,profesional,3,1,0,119,3,13,12,0,0,0.92,37036,0,0,999,0,1,0,0,11078,4311646,11078,1,vida
53,femenino,Chubut,secundario,desocupado,3,0,0,18,0,23,13,0,0,0.57,26400,0,0,999,0,0,1,1,13454,1991625,13454,0,ninguno
42,femenino,San Luis,universitario,desocupado,3,1,0,51,2,22,11,0,0,0.5,13389,0,0,999,0,1,1,1,20620,4201844,20620,0,ninguno
68,femenino,Buenos Aires,universitario,desocupado,0,0,1,77,0,14,0,0,0,0.0,15748,1,42738,513,1,0,1,0,15567,4026185,15567,0,ninguno
66,masculino,Misiones,secundario,empleado,3,0,0,32,2,9,3,0,0,0.33,35933,0,0,999,0,0,0,1,9582,4266484,9582,1,vida
49,masculino,Chaco,universitario,autonomo,3,1,1,56,0,13,2,0,0,0.15,45133,1,65414,377,1,0,0,1,6344,3345653,6344,1,vida
34,masculino,Río Negro,terciario,empleado,0,0,1,75,2,11,6,0,0,0.55,41258,0,0,999,1,0,1,1,10812,2824797,10812,1,hogar
45,masculino,Mendoza,primario,profesional,1,0,0,94,0,12,9,0,0,0.75,27484,0,0,999,0,0,1,0,13538,2505534,13538,1,salud
62,masculino,Santa Fe,secundario,empleado,2,0,0,46,3,10,3,0,0,0.3,43889,0,0,999,0,0,1,1,19227,1571984,19227,1,auto
47,femenino,La Pampa,primario,profesional,3,1,0,21,1,22,0,0,0,0.0,15313,2,156873,828,0,1,1,0,12302,2966511,12302,0,ninguno
26,masculino,San Luis,secundario,profesional,2,1,0,15,3,19,7,12,1,0.37,11971,0,0,999,0,0,0,1,5339,580257,5339,0,ninguno
65,femenino,Chubut,secundario,profesional,3,1,1,91,0,9,8,0,0,0.89,24971,0,0,999,0,1,0,1,6228,2849465,6228,1,vida
42,femenino,San Luis,universitario,autonomo,3,1,1,46,0,18,9,0,0,0.5,43985,0,0,999,0,0,1,1,20052,4230864,20052,1,hogar
62,masculino,San Luis,secundario,empleado,1,1,1,104,1,23,22,0,0,0.96,42633,0,0,999,1,0,1,0,22986,4747328,22986,1,salud
34,femenino,Chaco,universitario,profesional,1,1,0,62,3,15,12,3,1,0.8,26038,1,34325,62,0,0,1,0,3753,1355243,3753,0,ninguno
53,masculino,Santa Cruz,secundario,autonomo,0,1,1,56,1,16,13,0,0,0.81,30835,0,0,999,1,0,0,0,13276,2935142,13276,1,salud
43,femenino,Misiones,universitario,empleado,2,0,0,96,0,23,17,0,0,0.74,23688,0,0,999,0,0,0,1,7684,1444545,7684,1,vida
58,femenino,San Juan,terciario,desocupado,1,1,0,38,0,16,6,0,0,0.38,32140,0,0,999,0,0,0,1,4170,4347852,4170,0,ninguno
62,masculino,Mendoza,primario,profesional,1,1,0,107,3,13,0,0,0,0.0,31204,0,0,999,0,1,1,0,20556,4253206,20556,1,auto
57,masculino,Tucumán,secundario,empleado,1,1,1,113,1,10,8,0,0,0.8,45545,0,0,999,0,1,1,0,8850,2633520,8850,1,salud
37,masculino,Chaco,primario,autonomo,1,0,0,34,1,23,19,0,0,0.83,37920,0,0,999,0,0,1,0,0,876430,5051,1,hogar
33,masculino,Corrientes,primario,autonomo,3,0,0,110,2,11,5,0,0,0.45,46115,0,0,999,0,0,1,0,3812,973006,3812,1,salud
41,masculino,Santa Cruz,universitario,profesional,0,0,0,37,0,17,2,15,0,0.12,13065,0,0,999,1,0,0,0,0,4366217,2136,0,ninguno
30,femenino,Jujuy,primario,desocupado,0,1,0,5,3,20,16,4,1,0.8,15974,2,114826,666,0,0,0,1,5937,2469036,5937,0,ninguno
29,femenino,Buenos Aires,primario,profesional,2,1,1,49,3,16,12,0,0,0.75,38370,0,0,999,1,1,1,0,15164,2567911,15164,1,salud
33,femenino,San Luis,secundario,autonomo,0,0,1,80,2,6,0,0,0,0.0,39129,0,0,999,0,0,0,1,14588,1392055,14588,1,vida
28,masculino,Jujuy,terciario,empleado,3,1,0,62,1,17,15,0,0,0.88,17516,1,149560,277,0,1,0,0,15048,1685560,15048,1,vida
33,femenino,San Luis,universitario,autonomo,3,0,0,20,0,13,10,0,0,0.77,8676,0,0,999,0,0,1,0,0,3517721,4036,1,auto
65,masculino,Corrientes,primario,empleado,1,1,0,104,1,14,4,0,0,0.29,10380,0,0,999,0,1,1,1,13704,1785423,13704,1,auto
51,femenino,Chaco,terciario,profesional,3,0,0,26,0,21,3,0,0,0.14,47919,0,0,999,0,0,1,0,6960,2816374,6960,1,auto
59,masculino,Río Negro,terciario,profesional,1,0,0,16,3,6,3,3,0,0.5,21832,0,0,999,0,0,0,1,7602,4409439,7602,0,ninguno
62,masculino,Santa Fe,primario,autonomo,2,1,1,16,1,10,7,0,0,0.7,49477,0,0,999,0,0,1,0,14698,1031562,14698,1,salud
45,masculino,Catamarca,primario,empleado,0,0,0,43,2,15,10,0,0,0.67,36629,0,0,999,0,0,0,1,5933,3399359,5933,1,hogar
59,femenino,Formosa,primario,empleado,3,1,1,24,3,22,4,0,0,0.18,44575,1,158299,176,0,1,1,0,15819,4521080,15819,1,salud
59,masculino,Formosa,primario,profesional,0,1,0,31,1,19,11,0,0,0.58,7335,0,0,999,0,0,1,1,7500,3869011,7500,1,hogar
57,masculino,Tierra del Fuego,secundario,autonomo,1,0,1,67,2,15,3,0,0,0.2,36533,0,0,999,0,0,0,0,5914,834267,5914,1,vida
60,femenino,Mendoza,terciario,profesional,0,1,0,79,3,23,1,0,0,0.04,21446,0,0,999,0,1,1,1,29032,2342360,29032,1,auto
45,masculino,Formosa,universitario,empleado,1,1,1,18,3,8,8,0,0,1.0,34414,0,0,999,0,0,1,1,23841,3589809,23841,1,auto
45,femenino,Corrientes,secundario,empleado,2,1,1,103,0,15,0,0,0,0.0,20401,0,0,999,0,1,0,0,6795,3268654,6795,1,vida
61,femenino,Buenos Aires,universitario,profesional,2,1,1,43,0,21,17,0,0,0.81,21254,1,77865,38,1,1,1,0,29692,3486977,29692,1,salud
64,masculino,Formosa,universitario,autonomo,1,1,1,105,3,7,1,6,1,0.14,46890,1,73095,610,1,0,0,0,13738,721120,13738,0,ninguno
19,femenino,Catamarca,universitario,empleado,1,0,1,119,2,19,2,17,0,0.11,20942,0,0,999,0,0,1,0,0,4304153,4275,0,ninguno
66,masculino,Misiones,secundario,empleado,3,0,0,32,2,9,3,0,0,0.33,35933,0,0,999,0,0,0,1,9582,4266484,9582,1,vida
28,masculino,Chaco,universitario,empleado,3,1,0,45,0,11,7,0,0,0.64,14524,0,0,999,0,0,1,0,4379,2444741,4379,1,salud
62,femenino,San Juan,primario,autonomo,1,1,0,71,1,6,0,0,0,0.0,16939,0,0,999,0,0,1,0,7302,3691319,7302,1,auto
40,masculino,Salta,universitario,profesional,3,1,0,47,3,16,5,0,0,0.31,23570,0,0,999,0,0,1,0,3792,664486,3792,1,salud
28,femenino,Jujuy,terciario,profesional,0,1,0,38,1,6,2,0,0,0.33,10614,0,0,999,0,0,1,0,5491,3591879,5491,1,auto
51,femenino,Entre Ríos,secundario,autonomo,3,0,1,23,2,23,18,5,0,0.78,18207,0,0,999,0,0,0,0,7648,2525321,7648,0,ninguno
66,masculino,Córdoba,terciario,profesional,3,1,1,88,0,8,0,0,0,0.0,27499,0,0,999,1,1,1,1,30080,1946395,30080,0,ninguno
41,masculino,Corrientes,secundario,profesional,1,0,1,89,3,18,8,0,0,0.44,43044,1,134752,866,0,0,0,1,4568,3765879,4568,1,vida
64,femenino,San Luis,secundario,empleado,2,1,1,92,0,8,5,0,0,0.62,16230,0,0,999,1,0,1,0,9666,861949,9666,1,hogar
20,femenino,San Luis,terciario,desocupado,3,0,1,18,0,15,14,0,0,0.93,28093,0,0,999,1,0,1,1,15580,945101,15580,0,ninguno
33,masculino,Chubut,terciario,desocupado,1,0,1,62,1,21,11,0,0,0.52,34328,0,0,999,1,0,1,0,17157,2768115,17157,0,ninguno
63,masculino,La Pampa,terciario,empleado,1,1,1,13,0,6,2,4,0,0.33,47364,0,0,999,0,1,0,1,19065,781833,19065,0,ninguno
56,masculino,Chubut,terciario,profesional,2,1,1,105,1,23,17,0,0,0.74,49888,2,103533,279,0,1,0,1,9680,972803,9680,0,ninguno
42,femenino,Jujuy,universitario,empleado,2,0,1,102,3,8,2,0,0,0.25,17161,1,114699,518,1,0,1,1,20028,4007145,20028,1,hogar
59,femenino,Jujuy,secundario,autonomo,0,0,1,87,2,17,2,0,0,0.12,21473,0,0,999,1,0,0,0,0,1394030,6703,1,salud
58,femenino,Neuquén,secundario,desocupado,1,1,1,118,3,20,13,7,1,0.65,40046,0,0,999,1,1,1,0,6387,2460826,6387,0,ninguno
62,femenino,Santa Cruz,secundario,autonomo,0,1,0,7,2,15,1,0,0,0.07,11691,0,0,999,0,1,1,1,11652,4364860,11652,0,ninguno
67,femenino,Chubut,primario,autonomo,3,0,0,39,0,15,11,0,0,0.73,6358,0,0,999,0,0,1,0,4054,1237667,4054,1,salud
41,masculino,San Luis,universitario,profesional,2,1,0,32,2,11,7,0,0,0.64,38660,0,0,999,0,0,1,1,13128,2175843,13128,1,auto
46,masculino,Corrientes,primario,autonomo,0,1,0,108,2,17,8,0,0,0.47,46028,1,75535,370,0,1,1,0,10392,2250914,10392,1,auto
39,femenino,Tucumán,universitario,autonomo,3,0,0,17,2,19,9,10,0,0.47,8205,0,0,999,0,0,1,0,0,4381610,5436,0,ninguno
35,femenino,Río Negro,secundario,profesional,2,0,0,48,1,13,5,0,0,0.38,7763,0,0,999,0,0,1,0,15982,1666670,15982,1,auto
24,femenino,Formosa,secundario,desocupado,0,1,1,86,1,17,6,11,1,0.35,34742,1,145076,139,1,1,0,0,4910,640926,4910,0,ninguno
25,masculino,Salta,universitario,autonomo,1,1,0,35,2,19,19,0,0,1.0,47864,0,0,999,0,1,1,0,12730,963001,12730,1,salud
27,masculino,Tucumán,primario,empleado,2,1,1,50,3,19,14,0,0,0.74,8599,2,35389,91,1,0,0,0,6126,2862351,6126,0,ninguno
69,femenino,Santa Fe,secundario,desocupado,3,0,0,96,1,18,4,0,0,0.22,47243,0,0,999,0,0,0,1,3991,1536658,3991,0,ninguno
39,femenino,San Juan,secundario,empleado,3,1,1,28,3,8,7,0,0,0.88,47422,1,122484,803,1,1,1,0,11301,3150196,11301,1,salud
43,femenino,Santiago del Estero,primario,profesional,0,1,0,36,0,9,3,0,0,0.33,22241,1,51346,310,0,0,1,0,10792,2437916,10792,1,hogar
55,masculino,La Rioja,primario,profesional,3,0,1,45,1,8,0,0,0,0.0,38593,0,0,999,1,0,1,0,4752,3089644,4752,1,hogar
40,masculino,Tucumán,terciario,profesional,2,1,0,102,3,6,3,0,0,0.5,33140,0,0,999,0,0,0,1,4784,4287152,4784,1,vida
27,masculino,Neuquén,secundario,profesional,3,0,1,25,0,19,11,0,0,0.58,37586,1,181680,475,0,0,1,0,0,3955159,2659,1,hogar
37,masculino,Tucumán,secundario,autonomo,0,1,0,47,2,6,1,0,0,0.17,29509,0,0,999,0,0,1,1,13599,719162,13599,1,hogar
23,femenino,Entre Ríos,primario,autonomo,1,1,0,50,1,15,7,0,0,0.47,26137,0,0,999,0,1,1,0,9285,4406377,9285,1,auto
35,femenino,Jujuy,terciario,autonomo,3,1,0,99,0,14,4,0,0,0.29,15213,0,0,999,0,0,1,0,0,1173218,4242,1,salud
45,femenino,Mendoza,secundario,autonomo,3,1,0,90,3,23,4,0,0,0.17,9835,2,198677,154,0,1,0,1,14640,4510912,14640,0,ninguno
42,femenino,San Luis,universitario,autonomo,3,1,1,46,0,18,9,0,0,0.5,43985,0,0,999,0,0,1,1,20052,4230864,20052,1,hogar
42,masculino,Córdoba,terciario,autonomo,0,0,1,70,3,14,12,0,0,0.86,10347,0,0,999,1,0,1,1,18572,2900081,18572,1,hogar
44,femenino,San Juan,universitario,empleado,1,0,0,78,0,23,12,0,0,0.52,46075,0,0,999,0,0,1,0,5384,2136675,5384,1,salud
43,femenino,Chubut,terciario,desocupado,3,0,1,55,3,22,16,0,0,0.73,48075,0,0,999,1,0,1,0,9932,4704851,9932,0,ninguno
41,masculino,Santa Cruz,terciario,empleado,3,0,0,96,2,23,1,0,0,0.04,6903,0,0,999,0,0,1,0,10602,1226272,10602,1,hogar
69,masculino,Entre Ríos,secundario,empleado,2,1,1,28,3,23,19,0,0,0.83,48967,1,69063,656,1,1,1,0,31776,2942367,31776,1,salud
23,masculino,Buenos Aires,universitario,profesional,1,1,1,32,3,12,4,0,0,0.33,46908,0,0,999,0,1,0,1,7532,2474299,7532,1,vida
45,masculino,San Juan,terciario,autonomo,0,1,1,110,1,19,4,0,0,0.21,45724,0,0,999,1,0,0,0,0,3604379,6374,1,salud
30,femenino,Misiones,universitario,autonomo,0,0,0,19,0,22,22,0,0,1.0,12190,1,141929,19,0,0,0,0,7575,2098099,7575,1,salud
54,femenino,Jujuy,secundario,autonomo,1,1,1,42,0,15,4,0,0,0.27,31123,2,159418,432,1,0,0,1,8712,4056597,8712,0,ninguno
69,masculino,Mendoza,terciario,profesional,3,1,0,3,0,12,4,0,0,0.33,19502,0,0,999,0,1,1,0,5200,3885659,5200,0,ninguno
47,masculino,La Rioja,terciario,desocupado,1,0,1,68,1,10,8,0,0,0.8,30280,1,186472,408,0,0,1,1,8889,3688729,8889,0,ninguno
61,masculino,Santa Cruz,universitario,profesional,2,1,0,35,2,13,10,0,0,0.77,41047,0,0,999,0,0,1,1,17421,2717939,17421,1,auto
64,masculino,San Luis,primario,desocupado,1,0,0,16,3,21,17,0,0,0.81,7739,0,0,999,0,0,0,1,3318,1690283,3318,0,ninguno
44,femenino,San Juan,universitario,empleado,1,0,0,78,0,23,12,0,0,0.52,46075,0,0,999,0,0,1,0,5384,2136675,5384,1,salud
21,masculino,Santa Fe,secundario,autonomo,0,1,0,14,3,18,2,0,0,0.11,29537,0,0,999,0,0,0,0,2973,3011022,2973,1,hogar
67,femenino,Mendoza,universitario,autonomo,2,0,1,19,0,16,11,0,0,0.69,38243,0,0,999,0,0,1,1,7452,4963158,7452,1,auto
67,masculino,Chubut,universitario,autonomo,2,1,1,13,2,6,2,0,0,0.33,7121,0,0,999,1,0,1,1,16892,2945738,16892,1,hogar
32,masculino,Río Negro,primario,profesional,2,0,0,28,0,10,9,1,1,0.9,13052,0,0,999,0,0,1,0,14776,1278639,14776,0,ninguno
24,femenino,Chaco,primario,profesional,1,1,1,104,2,9,2,0,0,0.22,39862,1,140926,370,1,1,0,0,7096,1202356,7096,1,vida
31,femenino,San Juan,secundario,profesional,3,0,0,90,2,21,6,0,0,0.29,42008,0,0,999,0,0,1,0,0,4085854,3866,1,salud
37,masculino,Tucumán,secundario,autonomo,0,1,0,47,2,6,1,0,0,0.17,29509,0,0,999,0,0,1,1,13599,719162,13599,1,hogar
27,masculino,La Pampa,secundario,autonomo,2,0,0,109,2,8,0,0,0,0.0,40618,0,0,999,0,0,1,0,11540,2798354,11540,1,salud
44,masculino,Entre Ríos,primario,autonomo,3,0,1,101,1,7,3,0,0,0.43,37021,0,0,999,0,0,1,1,15476,1583685,15476,1,hogar
33,masculino,Corrientes,primario,autonomo,3,0,0,110,2,11,5,0,0,0.45,46115,0,0,999,0,0,1,0,3812,973006,3812,1,salud
55,masculino,Santiago del Estero,terciario,profesional,0,0,1,101,3,7,3,0,0,0.43,31309,0,0,999,1,0,1,0,10053,4900372,10053,1,salud
