edad,genero,hijos,vivienda_propia,posee_auto,antiguedad_cliente,cantidad_polizas,cuotas_impagas,costo_mensual_total_seguro,suma_asegurada_total,prima_promedio,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,cantidad_siniestros,monto_promedio_siniestros,dias_desde_ultimo_siniestro,ocupacion,estado_civil,adquirio,producto_objetivo,provincia
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
36,femenino,2,1,1,68,1.0,0,381629.0,48466883.0,381629.0,0,1,0,0,0,0,999,empleado,viudo,1,auto,Resto
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
52,femenino,0,1,1,14,1.0,0,125161.0,13642549.0,125161.0,0,0,0,1,0,0,999,empresario,divorciado,1,hogar,Resto
46,masculino,2,1,1,3,2.0,1,433248.0,49175881.0,216624.0,0,1,1,0,1,0,368,empresario,soltero,0,ninguno,Resto
59,femenino,2,1,0,57,3.0,0,664473.0,78270160.0,221491.0,1,0,1,1,0,0,999,empleado,soltero,1,hogar,Buenos Aires
52,femenino,2,0,0,5,1.0,1,322127.0,23193144.0,322127.0,0,0,1,0,0,0,999,autónomo,viudo,0,ninguno,Entre Ríos
26,femenino,2,0,1,5,1.0,1,134083.0,13408300.0,134083.0,1,0,0,0,1,0,580,empleado,casado,0,ninguno,Córdoba
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
25,masculino,0,1,1,58,2.0,0,547799.0,61561612.0,273899.5,0,1,0,1,0,0,999,estudiante,soltero,1,auto,Mendoza
46,masculino,2,1,1,3,2.0,1,433248.0,49175881.0,216624.0,0,1,1,0,1,0,368,empresario,soltero,0,ninguno,Resto
29,masculino,0,1,1,100,1.0,0,236861.0,18238297.0,236861.0,1,0,0,0,0,0,999,empleado,soltero,1,salud,Resto
35,masculino,1,0,1,93,1.0,0,198497.0,25804610.0,198497.0,0,0,0,1,0,0,999,empleado,soltero,1,auto,Resto
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
43,masculino,0,1,1,65,3.0,0,560140.0,64776592.0,186713.3333333333,0,1,1,1,0,0,999,autónomo,casado,1,auto,Buenos Aires
54,femenino,0,1,1,2,1.0,0,107105.0,15637330.0,107105.0,0,1,0,0,0,0,999,empresario,soltero,1,auto,Buenos Aires
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
53,femenino,3,0,1,83,1.0,0,174939.0,13295364.0,174939.0,0,1,0,0,0,0,999,empleado,casado,1,auto,Resto
44,femenino,3,1,1,10,2.0,0,565968.0,45500047.0,282984.0,0,1,0,1,1,0,44,empleado,casado,1,auto,Tucumán
61,femenino,1,1,0,13,3.0,0,531092.0,55282144.0,177030.66666666666,0,1,1,1,0,0,999,autónomo,casado,1,vida,Resto
40,masculino,1,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
25,femenino,1,1,1,60,1.0,0,95229.0,13522518.0,95229.0,0,0,0,1,0,0,999,empleado,soltero,1,auto,Mendoza
33,masculino,1,0,1,4,3.0,1,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
30,femenino,3,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
29,femenino,1,0,1,5,2.0,1,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empleado,divorciado,0,ninguno,Buenos Aires
41,femenino,2,1,0,1,1.0,1,209331.0,11094543.0,209331.0,0,0,1,0,0,0,999,empleado,casado,0,ninguno,Buenos Aires
51,masculino,1,0,0,58,1.0,0,181772.0,13814672.0,181772.0,0,0,0,1,0,0,999,empleado,soltero,1,vida,Tucumán
27,femenino,0,0,1,28,1.0,0,147122.0,20891324.0,147122.0,0,1,0,0,0,0,999,empleado,soltero,1,auto,Resto
30,femenino,2,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,desempleado,casado,0,ninguno,Mendoza
41,femenino,0,1,1,31,3.0,0,402809.0,37566717.0,134269.66666666666,1,1,0,1,0,0,999,empleado,soltero,1,vida,Resto
52,femenino,2,0,0,5,1.0,1,322127.0,23193144.0,322127.0,0,0,1,0,0,0,999,autónomo,viudo,0,ninguno,Entre Ríos
27,masculino,0,1,0,84,1.0,0,356385.0,26372490.0,356385.0,0,0,1,0,0,0,999,empresario,soltero,1,salud,Buenos Aires
36,femenino,1,1,0,2,2.0,1,192310.0,19174616.0,96155.0,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
33,masculino,1,0,1,4,3.0,1,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
64,femenino,0,1,0,9,1.0,3,163758.0,19323444.0,163758.0,1,0,0,0,0,0,999,desempleado,soltero,0,ninguno,Resto
29,femenino,0,1,1,73,1.0,0,164199.0,11986527.0,164199.0,0,0,0,1,0,0,999,empleado,soltero,1,auto,Resto
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
33,masculino,1,0,1,4,3.0,1,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
38,femenino,2,0,0,35,2.0,2,528688.0,65586108.0,264344.0,0,0,1,1,2,0,127,desempleado,divorciado,1,vida,Córdoba
52,masculino,2,1,1,61,1.0,0,146588.0,18763264.0,146588.0,1,0,0,0,1,0,625,empleado,soltero,1,hogar,Resto
54,femenino,3,1,1,2,1.0,1,126046.0,11848324.0,126046.0,0,1,0,0,2,0,295,empleado,soltero,0,ninguno,Buenos Aires
65,femenino,1,1,0,2,2.0,1,357854.0,38992329.0,178927.0,0,1,0,1,0,0,999,jubilado,soltero,0,ninguno,Resto
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
30,femenino,2,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,desempleado,casado,0,ninguno,Mendoza
59,femenino,3,1,1,19,2.0,0,391501.0,39809393.0,195750.5,0,1,0,1,2,0,503,empleado,casado,1,vida,Córdoba
21,masculino,0,1,0,6,1.0,0,100674.0,12181554.0,100674.0,1,0,0,0,0,0,999,estudiante,casado,1,hogar,Córdoba
52,femenino,2,0,0,5,1.0,1,322127.0,23193144.0,322127.0,0,0,1,0,0,0,999,autónomo,viudo,0,ninguno,Entre Ríos
40,masculino,0,1,0,75,1.0,0,201704.0,15732912.0,201704.0,0,0,0,1,0,0,999,empleado,soltero,1,hogar,Resto
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
35,masculino,0,0,1,15,1.0,0,227069.0,13397071.0,227069.0,0,0,0,1,0,0,999,autónomo,soltero,1,auto,Resto
51,femenino,3,1,1,72,1.0,0,333411.0,39009087.0,333411.0,0,1,0,0,0,0,999,empleado,soltero,1,auto,Buenos Aires
28,femenino,0,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
28,femenino,2,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,autónomo,soltero,0,ninguno,Buenos Aires
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
30,femenino,2,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,desempleado,casado,0,ninguno,Mendoza
18,masculino,0,0,0,4,3.0,1,596700.0,55271314.0,198900.0,0,1,1,1,0,0,999,desempleado,soltero,0,ninguno,Córdoba
29,masculino,2,1,0,57,2.0,0,447389.0,56838474.0,223694.5,0,0,1,1,0,0,999,empleado,viudo,1,hogar,Santa Fe
40,masculino,1,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
22,masculino,0,0,0,24,3.0,0,658598.0,65547513.0,219532.66666666663,1,1,1,0,1,0,484,empleado,soltero,1,salud,Resto
35,masculino,1,0,1,99,2.0,0,616370.0,63941542.0,308185.0,1,0,1,0,0,0,999,empleado,casado,1,salud,Buenos Aires
45,femenino,3,1,1,103,1.0,0,129382.0,10350560.0,129382.0,0,0,0,1,0,0,999,desempleado,divorciado,1,auto,Buenos Aires
31,masculino,3,1,1,17,1.0,0,183173.0,17035089.0,183173.0,0,0,1,0,0,0,999,autónomo,casado,1,salud,Buenos Aires
31,femenino,0,0,1,25,1.0,0,207350.0,12233650.0,207350.0,0,0,0,1,0,0,999,empleado,soltero,1,auto,Buenos Aires
22,masculino,0,0,1,24,2.0,1,312921.0,28744101.0,156460.5,0,1,0,1,0,0,999,empleado,divorciado,1,auto,Córdoba
42,masculino,3,1,0,14,1.0,0,199537.0,26139347.0,199537.0,0,0,0,1,0,0,999,empleado,casado,1,vida,Buenos Aires
58,femenino,2,0,0,65,1.0,0,244016.0,18301200.0,244016.0,0,0,0,1,0,0,999,autónomo,casado,1,vida,Santa Fe
30,femenino,3,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
20,femenino,0,1,1,0,2.0,3,272924.0,32384865.0,136462.0,0,1,0,1,0,0,999,estudiante,divorciado,1,auto,Resto
31,masculino,3,1,0,86,1.0,0,141843.0,16737474.0,141843.0,0,0,0,1,0,0,999,empleado,casado,1,hogar,Resto
60,femenino,0,0,0,85,1.0,0,91040.0,5644480.0,91040.0,1,0,0,0,0,0,999,empresario,soltero,1,salud,Resto
57,femenino,1,0,1,5,2.0,0,546755.0,71938162.0,273377.5,0,1,1,0,1,0,304,empleado,soltero,1,salud,Buenos Aires
28,femenino,2,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,autónomo,soltero,0,ninguno,Buenos Aires
40,femenino,3,1,1,23,2.0,0,562528.0,58232477.0,281264.0,0,1,0,1,0,0,999,autónomo,divorciado,1,auto,Santa Fe
18,masculino,0,0,0,4,3.0,1,596700.0,55271314.0,198900.0,0,1,1,1,0,0,999,desempleado,soltero,0,ninguno,Córdoba
48,femenino,1,1,1,67,2.0,0,595794.0,49336626.0,297897.0,0,0,1,1,0,0,999,empleado,casado,1,hogar,Resto
64,femenino,0,1,0,9,1.0,3,163758.0,19323444.0,163758.0,1,0,0,0,0,0,999,desempleado,soltero,0,ninguno,Resto
33,masculino,1,0,1,4,3.0,1,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
30,femenino,2,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,desempleado,casado,0,ninguno,Mendoza
25,masculino,0,0,1,60,1.0,0,249021.0,22162869.0,249021.0,0,0,1,0,0,0,999,estudiante,divorciado,1,salud,Resto
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
33,masculino,1,0,1,4,3.0,1,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
42,masculino,3,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,desempleado,casado,0,ninguno,Resto
57,femenino,1,0,1,46,2.0,0,449063.0,39479537.0,224531.5,0,1,0,1,1,0,173,empleado,divorciado,1,vida,Resto
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
18,femenino,0,0,0,1,3.0,1,584909.0,48084153.0,194969.66666666663,1,0,1,1,0,0,999,desempleado,soltero,0,ninguno,Resto
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
28,masculino,3,1,1,96,1.0,0,146276.0,14335048.0,146276.0,0,0,0,1,0,0,999,empresario,casado,1,auto,Resto
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
58,masculino,0,1,0,92,1.0,1,302504.0,25410336.0,302504.0,0,1,0,0,0,0,999,empleado,casado,1,salud,Mendoza
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
36,femenino,1,1,0,2,2.0,1,192310.0,19174616.0,96155.0,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
66,femenino,2,1,1,111,1.0,0,379470.0,44777460.0,379470.0,0,0,1,0,1,0,638,jubilado,casado,1,salud,Buenos Aires
46,masculino,3,1,1,3,2.0,0,433248.0,49175881.0,216624.0,0,1,1,0,1,0,368,empleado,soltero,1,salud,Resto
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
31,masculino,2,0,0,29,1.0,0,380946.0,35047032.0,380946.0,0,1,0,0,0,0,999,autónomo,soltero,1,vida,Córdoba
53,masculino,3,1,1,57,3.0,0,844973.0,76295851.0,281657.6666666667,0,1,1,1,1,0,595,empleado,soltero,1,auto,Buenos Aires
44,femenino,0,1,0,27,2.0,0,484119.0,49775161.0,242059.5,1,0,0,1,0,0,999,empleado,soltero,1,hogar,Santa Fe
52,femenino,2,0,0,5,1.0,1,322127.0,23193144.0,322127.0,0,0,1,0,0,0,999,autónomo,viudo,0,ninguno,Entre Ríos
25,masculino,0,1,1,59,1.0,0,160357.0,15714986.0,160357.0,1,0,0,0,0,0,999,estudiante,casado,1,salud,Córdoba
66,masculino,0,1,1,28,2.0,3,443901.0,56003358.0,221950.5,0,0,1,1,0,0,999,jubilado,viudo,1,hogar,Buenos Aires
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
28,femenino,2,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,autónomo,soltero,0,ninguno,Buenos Aires
37,femenino,1,1,0,116,1.0,0,170826.0,18620034.0,170826.0,1,0,0,0,0,0,999,empleado,soltero,1,vida,Buenos Aires
66,masculino,3,0,1,74,1.0,0,165057.0,11388933.0,165057.0,0,0,1,0,0,0,999,jubilado,casado,1,salud,Buenos Aires
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
65,femenino,1,1,0,2,2.0,1,357854.0,38992329.0,178927.0,0,1,0,1,0,0,999,jubilado,soltero,0,ninguno,Resto
30,femenino,0,0,0,5,2.0,0,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,empleado,casado,1,vida,Córdoba
33,masculino,0,1,0,14,2.0,0,542481.0,49498305.0,271240.5,0,1,0,1,0,0,999,empleado,casado,1,vida,Resto
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
28,femenino,1,1,1,4,2.0,1,310607.0,33287610.0,155303.5,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Tucumán
46,femenino,1,1,1,7,1.0,3,262440.0,31755240.0,262440.0,0,0,0,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
36,femenino,1,1,0,2,2.0,1,192310.0,19174616.0,96155.0,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
58,femenino,1,1,1,81,1.0,0,281240.0,22499200.0,281240.0,0,1,0,0,0,0,999,empresario,casado,1,auto,Córdoba
65,masculino,0,0,0,75,2.0,0,457873.0,43623795.0,228936.5,1,0,0,1,0,0,999,jubilado,soltero,1,vida,Resto
44,masculino,0,0,1,78,1.0,2,81668.0,10535172.0,81668.0,0,0,0,1,0,0,999,desempleado,soltero,1,auto,Córdoba
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
25,femenino,1,1,0,58,2.0,0,630297.0,59509998.0,315148.5,0,1,1,0,0,0,999,estudiante,viudo,1,salud,Buenos Aires
29,femenino,2,1,1,69,1.0,0,210955.0,23837915.0,210955.0,1,0,0,0,0,0,999,empleado,soltero,1,vida,Buenos Aires
58,femenino,0,0,0,65,1.0,0,244016.0,18301200.0,244016.0,0,0,0,1,0,0,999,empleado,casado,1,vida,Resto
28,femenino,0,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,empleado,soltero,0,ninguno,Resto
28,femenino,2,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,autónomo,soltero,0,ninguno,Buenos Aires
56,masculino,0,1,1,72,1.0,0,206246.0,30936900.0,206246.0,0,0,0,1,1,731872,88,empleado,divorciado,1,auto,Buenos Aires
31,masculino,3,1,1,105,1.0,0,263111.0,27889766.0,263111.0,0,0,0,1,0,0,999,empleado,casado,1,auto,Buenos Aires
18,femenino,0,0,0,1,3.0,0,584909.0,48084153.0,194969.66666666663,1,0,1,1,0,0,999,estudiante,soltero,1,vida,Buenos Aires
25,femenino,0,0,0,60,2.0,0,547442.0,55409753.0,273721.0,0,0,1,1,0,0,999,estudiante,soltero,1,vida,Buenos Aires
29,femenino,1,0,1,5,2.0,1,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empleado,divorciado,0,ninguno,Buenos Aires
50,femenino,3,0,1,118,2.0,0,518882.0,46572849.0,259441.0,0,1,1,0,0,0,999,empleado,soltero,1,auto,Resto
62,masculino,0,1,1,49,2.0,0,427941.0,46237320.0,213970.5,1,0,0,1,0,0,999,autónomo,soltero,1,hogar,Buenos Aires
54,femenino,1,1,0,70,1.0,0,260356.0,34887704.0,260356.0,0,0,0,1,0,0,999,empresario,soltero,1,hogar,Córdoba
64,femenino,0,1,0,9,1.0,3,163758.0,19323444.0,163758.0,1,0,0,0,0,0,999,desempleado,soltero,0,ninguno,Resto
42,masculino,1,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,empleado,casado,0,ninguno,Entre Ríos
40,masculino,0,1,1,1,1.0,0,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,1,auto,Buenos Aires
65,femenino,1,1,0,2,2.0,1,357854.0,38992329.0,178927.0,0,1,0,1,0,0,999,jubilado,soltero,0,ninguno,Resto
29,femenino,1,0,1,5,2.0,1,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empleado,divorciado,0,ninguno,Buenos Aires
30,masculino,2,0,0,109,1.0,0,248688.0,23625360.0,248688.0,0,0,1,0,1,0,366,empleado,casado,1,salud,Buenos Aires
52,femenino,0,1,1,14,1.0,0,125161.0,13642549.0,125161.0,0,0,0,1,0,0,999,empleado,divorciado,1,hogar,Tucumán
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
42,masculino,0,1,0,14,1.0,0,199537.0,26139347.0,199537.0,0,0,0,1,0,0,999,autónomo,casado,1,hogar,Mendoza
36,femenino,1,1,0,2,2.0,1,192310.0,19174616.0,96155.0,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
44,femenino,0,1,0,27,2.0,0,484119.0,49775161.0,242059.5,1,0,0,1,0,0,999,empleado,soltero,1,hogar,Santa Fe
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
37,masculino,3,1,1,83,2.0,1,435664.0,48980761.0,217832.0,0,0,1,1,0,0,999,empleado,casado,1,hogar,Entre Ríos
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
41,femenino,2,1,0,1,1.0,1,209331.0,11094543.0,209331.0,0,0,1,0,0,0,999,empleado,casado,0,ninguno,Buenos Aires
34,masculino,0,1,0,83,1.0,0,230492.0,26737072.0,230492.0,0,1,0,0,0,0,999,autónomo,casado,1,salud,Buenos Aires
18,masculino,0,0,0,4,3.0,1,596700.0,55271314.0,198900.0,0,1,1,1,0,0,999,desempleado,soltero,0,ninguno,Córdoba
30,femenino,2,1,0,88,3.0,0,621648.0,69252357.0,207216.0,0,1,1,1,0,0,999,empleado,casado,1,vida,Resto
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
30,femenino,3,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
19,femenino,0,1,0,12,1.0,0,189664.0,12517824.0,189664.0,0,0,0,1,0,0,999,estudiante,casado,1,hogar,Córdoba
28,femenino,0,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
18,masculino,0,1,1,3,1.0,0,164184.0,9358488.0,164184.0,0,0,0,1,0,0,999,estudiante,casado,1,auto,Resto
33,femenino,2,1,1,45,1.0,2,251391.0,16340415.0,251391.0,1,0,0,0,0,0,999,autónomo,casado,1,salud,Mendoza
29,femenino,1,0,1,5,2.0,1,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empleado,divorciado,0,ninguno,Buenos Aires
50,masculino,1,0,0,88,1.0,0,216724.0,16687748.0,216724.0,0,0,1,0,0,0,999,empleado,casado,1,salud,Buenos Aires
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
50,femenino,3,1,1,20,1.0,3,115374.0,8537676.0,115374.0,0,1,0,0,0,0,999,empleado,soltero,1,salud,Resto
28,femenino,0,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,empleado,soltero,0,ninguno,Resto
51,masculino,3,0,0,69,1.0,2,162479.0,19010043.0,162479.0,0,1,0,0,0,0,999,empleado,soltero,1,salud,Buenos Aires
44,femenino,0,1,0,27,2.0,0,484119.0,49775161.0,242059.5,1,0,0,1,0,0,999,empleado,soltero,1,hogar,Santa Fe
25,masculino,0,0,1,60,1.0,0,266381.0,23707909.0,266381.0,0,0,0,1,0,0,999,empleado,divorciado,1,auto,Resto
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
51,femenino,0,1,0,8,1.0,3,221969.0,20865086.0,221969.0,1,0,0,0,0,0,999,empleado,soltero,0,ninguno,Resto
65,femenino,1,1,0,2,2.0,1,357854.0,38992329.0,178927.0,0,1,0,1,0,0,999,jubilado,soltero,0,ninguno,Resto
30,masculino,2,1,0,37,2.0,0,480487.0,56423727.0,240243.5,0,1,0,1,0,0,999,empleado,casado,1,vida,Resto
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
25,femenino,0,0,1,60,2.0,0,387234.0,43587048.0,193617.0,1,0,0,1,0,0,999,estudiante,casado,1,vida,Buenos Aires
50,femenino,3,0,1,118,2.0,0,518882.0,46572849.0,259441.0,0,1,1,0,0,0,999,empleado,soltero,1,auto,Buenos Aires
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
65,femenino,1,1,0,2,2.0,1,357854.0,38992329.0,178927.0,0,1,0,1,0,0,999,jubilado,soltero,0,ninguno,Resto
33,masculino,0,0,1,4,3.0,0,406148.0,29254750.0,135382.66666666666,1,0,1,1,0,0,999,empleado,casado,1,vida,Buenos Aires
40,masculino,1,1,1,73,1.0,3,145217.0,10310407.0,145217.0,0,0,0,1,0,0,999,empleado,soltero,1,vida,Neuquén
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
63,masculino,3,0,0,52,2.0,1,380920.0,52576778.0,190460.0,0,0,1,1,1,0,80,desempleado,casado,1,vida,Buenos Aires
28,femenino,2,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,autónomo,soltero,0,ninguno,Buenos Aires
40,femenino,3,0,0,83,3.0,0,432257.0,29556082.0,144085.66666666666,0,1,1,1,0,0,999,empleado,casado,1,vida,Buenos Aires
40,masculino,1,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
25,femenino,0,0,0,60,2.0,0,547442.0,55409753.0,273721.0,0,0,1,1,0,0,999,empleado,soltero,1,vida,Mendoza
29,femenino,1,0,1,5,2.0,1,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empleado,divorciado,0,ninguno,Buenos Aires
69,masculino,0,1,1,18,2.0,0,315961.0,38817824.0,157980.5,0,1,1,0,0,0,999,jubilado,divorciado,1,auto,Córdoba
30,femenino,2,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,desempleado,casado,0,ninguno,Mendoza
29,femenino,1,0,1,5,2.0,1,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empleado,divorciado,0,ninguno,Buenos Aires
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
